# Started Mon Mar 23 11:20:11 2026
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras,partition
1e4495b2-f59b-421d-83bc-97265ad8b1f6,float,engine-temp-1,6,81.22332179638715,1.0,ground_truth,scalar,C,{'drift': -0.20706556356038336, 'noise': -0.9986059861787037, 'type': 'ground_truth'},ground_truth
76d2e269-cd86-4ab8-b273-4eaddf00f23d,float,speed-1,6,18.273812880323952,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
f001cb25-cbc6-4716-81c8-e6188e6b0b14,float,engine-temp-1,6,81.22332179638715,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
29280151-7316-4ef4-ae6b-379229c715d0,float,fuel-1,6,49.44742955471972,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
0830d770-3397-430a-ab73-8b2ef9ce2c7b,simulated,engine-temp-1,5.0,79.13659463655209,0.952891752560605,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 6},reconstructed
9da73672-429b-42f2-b031-3d34f8be982d,float,fuel-1,6,49.44742955471972,1.0,ground_truth,scalar,%,{'drift': -0.17688457546765235, 'noise': 0.06954812892596046, 'type': 'ground_truth'},ground_truth
2064fe66-8f4d-4d4f-8ba0-324fc8fdcfa3,float,engine-temp-1,7,79.05119735736453,1.0,ground_truth,scalar,C,{'drift': 0.009747314200684032, 'noise': -2.1818717532233025, 'type': 'ground_truth'},ground_truth
8e14caf3-b0f4-4025-a6c4-1a8620032bf4,float,engine-temp-1,7,79.05119735736453,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
cbf4d5e1-2b77-4c53-a233-24a989405b1b,float,speed-1,8,16.66642491961773,1.0,ground_truth,scalar,km/h,{'drift': -1.9757416784175033, 'noise': 0.3683537177112792, 'type': 'ground_truth'},ground_truth
bef939da-d381-4688-9543-d1663075c8a2,float,engine-temp-1,8,81.00927830038398,1.0,ground_truth,scalar,C,{'drift': 0.011362792987979986, 'noise': 1.9467181500314732, 'type': 'ground_truth'},ground_truth
5505a69f-7399-4723-a40e-974eb1bbaee7,float,speed-1,8,16.66642491961773,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
05ec442a-f914-4634-98da-c08809874716,float,engine-temp-1,8,81.00927830038398,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
b654fe1b-d05f-41b4-b39f-9c8fa3d572cf,float,engine-temp-1,9,82.08739179208338,1.0,ground_truth,scalar,C,{'drift': 0.18507113839672762, 'noise': 0.8930423533026742, 'type': 'ground_truth'},ground_truth
2ec8d59e-e40d-431c-ad89-76662e2265c7,float,engine-temp-1,9,82.08739179208338,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
d5529a3f-0164-49cd-803d-1abc10453bfc,float,fuel-1,9,49.80041978777796,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
8f67885d-7532-4f42-b4a4-e19f6fd7815b,float,fuel-1,9,49.80041978777796,1.0,ground_truth,scalar,%,{'drift': 0.25686154228747815, 'noise': 0.09612869077076217, 'type': 'ground_truth'},ground_truth
b63a2d8b-682a-45d1-83ee-ffd114e6c866,float,engine-temp-1,11,84.44764193453025,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
a499fbe3-6b9f-4313-9e85-e754ce22aefb,float,speed-1,12,16.142787853291242,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
8d363904-fcfc-4e95-9a43-0c98530159a0,simulated,speed-1,10.0,23.408194142656384,0.951229424500714,reconstructed,unknown,,{'interval': 2.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 11},reconstructed
038a9fe0-3536-4286-8d7a-db0bf7a4057c,simulated,engine-temp-1,10.0,82.95227092392376,0.9525320285556139,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 11},reconstructed
b5d7a36c-074c-476c-8f57-983c27ffef7e,float,engine-temp-1,11,84.44764193453025,1.0,ground_truth,scalar,C,{'drift': -0.25188284021119867, 'noise': 0.716610232704208, 'type': 'ground_truth'},ground_truth
e691b23a-46b1-429a-ad3b-97de29ddf851,float,speed-1,12,16.142787853291242,1.0,ground_truth,scalar,km/h,{'drift': 0.12032949949681315, 'noise': 5.90275227873901, 'type': 'ground_truth'},ground_truth
5a3b4a62-28a2-4e27-9d3f-6b90b9453843,float,engine-temp-1,12,82.73467178124804,1.0,ground_truth,scalar,C,{'drift': 0.06364709007844838, 'noise': -1.7766172433606602, 'type': 'ground_truth'},ground_truth
a14170ae-34e8-4e18-8461-872948ffa6cb,float,fuel-1,12,49.87544310930032,1.0,ground_truth,scalar,%,{'drift': 0.052725231644242365, 'noise': 0.022298089878114435, 'type': 'ground_truth'},ground_truth
c870bbca-8a53-4cdd-b99d-7ea60d3ff620,float,engine-temp-1,12,82.73467178124804,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
c4aabca0-4ae6-4095-ae6d-7f4f6aaaa934,float,fuel-1,12,49.87544310930032,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
4b953bd5-95e1-4469-a5bc-f8b703476697,float,engine-temp-1,13,83.47876501956064,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
1b58ceb3-ddf1-486a-b612-b494cfe18047,float,engine-temp-1,13,83.47876501956064,1.0,ground_truth,scalar,C,{'drift': 0.14382482511007033, 'noise': 0.6002684132025327, 'type': 'ground_truth'},ground_truth
167b105c-84b6-407d-80df-caa4b2c36ec7,float,speed-1,14,15.662163162496107,1.0,ground_truth,scalar,km/h,{'drift': 1.0837701234155075, 'noise': -1.5643948142106427, 'type': 'ground_truth'},ground_truth
92cbe069-3e34-46bb-b660-2b13dc917878,float,speed-1,14,15.662163162496107,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
32e4daa5-6b34-49ce-81c9-c4f0068ec783,float,engine-temp-1,14,80.61563795383837,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
c5989052-9024-4851-a5cb-ed5d4cb2fc52,float,engine-temp-1,14,80.61563795383837,1.0,ground_truth,scalar,C,{'drift': 0.014408429070782436, 'noise': -2.8775354947930505, 'type': 'ground_truth'},ground_truth
f0f7e5ff-a4a0-448b-94a6-8cbb3f56ddee,float,speed-1,16,7.891620958290571,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
59a1b661-fafc-48bd-a635-3aff287c793c,float,engine-temp-1,16,77.4113164070882,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
e1058509-fe90-4c9b-a014-fdada3f1e71e,simulated,engine-temp-1,15.0,85.38729827238005,1.0,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 16},reconstructed
d751c5e6-8e8a-4596-a4e4-97f78104d952,simulated,fuel-1,15.0,49.67757523245351,0.957452014757911,reconstructed,unknown,,{'interval': 3.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 16},reconstructed
cd10965c-9617-4744-a582-b77ffc0a2131,float,speed-1,16,7.891620958290571,1.0,ground_truth,scalar,km/h,{'drift': -0.7796695618840648, 'noise': -6.990872642321471, 'type': 'ground_truth'},ground_truth
49073457-3d82-4754-9afb-4bbbde058642,float,engine-temp-1,16,77.4113164070882,1.0,ground_truth,scalar,C,{'drift': -0.08609944919907664, 'noise': -2.0084909212865316, 'type': 'ground_truth'},ground_truth
ded7a436-c741-4bbf-a25e-f0b943f99f61,float,engine-temp-1,17,77.00613738520299,1.0,ground_truth,scalar,C,{'drift': -0.08504242667311648, 'noise': -0.32013659521209137, 'type': 'ground_truth'},ground_truth
1fe3b507-8210-409a-8990-13fe326e276f,float,engine-temp-1,17,77.00613738520299,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
d6106868-778b-486e-a47c-9e3ee7fff544,float,speed-1,18,0.0,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
233d757f-7530-4409-aaa0-c752a916fe0c,float,engine-temp-1,18,78.06840659260274,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
5949469a-a6aa-4b88-b305-59d165f8b392,float,speed-1,18,0.0,1.0,ground_truth,scalar,km/h,{'drift': -0.1750740130408981, 'noise': -8.57887194626369, 'type': 'ground_truth'},ground_truth
5aeba0b2-d720-490e-8ce5-b6b59c808c64,float,engine-temp-1,18,78.06840659260274,1.0,ground_truth,scalar,C,{'drift': 0.053923181929419195, 'noise': 1.0083460254703296, 'type': 'ground_truth'},ground_truth
ffafec74-09f3-43e0-abbe-aadf1eeca327,float,fuel-1,18,50.723833258751846,1.0,ground_truth,scalar,%,{'drift': 0.4188233191027011, 'noise': 0.10549193788777422, 'type': 'ground_truth'},ground_truth
657b9163-e1de-445a-a887-a6f9716323cf,float,fuel-1,18,50.723833258751846,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
8250e32d-7d38-40a4-9eeb-185a11ad4db6,float,engine-temp-1,19,76.75905844998934,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
c4b3b47f-0cb5-49c1-827c-dafe32482598,float,engine-temp-1,19,76.75905844998934,1.0,ground_truth,scalar,C,{'drift': 0.10798057115156529, 'noise': -1.4173287137649628, 'type': 'ground_truth'},ground_truth
76550d1e-413e-41f8-b4e7-f9026c32e61a,float,engine-temp-1,21,78.58601785535764,1.0,ground_truth,scalar,C,{'drift': -0.04383437194011092, 'noise': 1.5014526624230546, 'type': 'ground_truth'},ground_truth
e8226f7f-ac37-4e29-89ee-41fba6c6a700,float,fuel-1,21,50.73934445802433,1.0,ground_truth,scalar,%,{'drift': -0.07441780224914274, 'noise': 0.08992900152162625, 'type': 'ground_truth'},ground_truth
23a49c25-cd3d-4f2f-8a84-e8e918f2906a,float,engine-temp-1,21,78.58601785535764,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
ea6532e5-459a-4c28-b110-495bcf89cc0b,float,fuel-1,21,50.73934445802433,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
d5522315-8e31-44ab-b53d-3c8490019501,simulated,speed-1,20.0,-5.910746020434058,0.9410400525650967,reconstructed,unknown,,{'interval': 2.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 21},reconstructed
ea33b6eb-0891-4c8d-a4cf-09c11881f85b,simulated,engine-temp-1,20.0,70.61711340271317,1.0,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 21},reconstructed
79955815-2dae-4f00-a765-8a39d49a52fa,float,speed-1,22,5.872830410012668,1.0,ground_truth,scalar,km/h,{'drift': -0.9075826587586069, 'noise': 6.780413068771275, 'type': 'ground_truth'},ground_truth
ec4f29c1-581b-480b-b9bc-8c417e565f4d,float,speed-1,22,5.872830410012668,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
b701dff8-94d9-4d2d-9344-766e497d94b7,float,engine-temp-1,22,75.55954343481585,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
6af0e49b-ddca-4452-a6c4-a89691b9e424,float,engine-temp-1,22,75.55954343481585,1.0,ground_truth,scalar,C,{'drift': -0.18013426266282312, 'noise': -2.8463401578789655, 'type': 'ground_truth'},ground_truth
e92dbfd9-6b9f-4fef-86b0-10633fc26436,float,engine-temp-1,23,75.47477357586006,1.0,ground_truth,scalar,C,{'drift': -0.08828095414543427, 'noise': 0.003511095189636552, 'type': 'ground_truth'},ground_truth
e3da2861-e1a7-44fa-9c0a-054667deb797,float,engine-temp-1,23,75.47477357586006,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
e0c58c1d-7016-42ed-9d1e-2531aedaf889,float,speed-1,24,8.289764941431631,1.0,validated,scalar,km/h,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
637706e4-06ff-4c3b-be14-424eeb0772b7,float,speed-1,24,8.289764941431631,1.0,ground_truth,scalar,km/h,{'drift': -0.22801914333397244, 'noise': 2.6449536747529363, 'type': 'ground_truth'},ground_truth
89133368-0f13-487c-b55f-db9bbca78170,float,engine-temp-1,24,75.27533061702057,1.0,ground_truth,scalar,C,{'drift': 0.19825496206465343, 'noise': -0.3976979209041332, 'type': 'ground_truth'},ground_truth
ac2144d5-68e3-4d87-a730-c97a332b4903,float,fuel-1,24,50.44991633175336,1.0,ground_truth,scalar,%,{'drift': -0.4640735138555738, 'noise': 0.17464538758460213, 'type': 'ground_truth'},ground_truth
744a93ff-262e-4f9b-ae6e-8a4076ccfe01,float,engine-temp-1,24,75.27533061702057,1.0,validated,scalar,C,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
2a1eab8b-fa30-4441-abac-0cfc06962e6d,float,fuel-1,24,50.44991633175336,1.0,validated,scalar,%,{'health': 'malfunctioning', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
