# Started Thu Apr  9 08:23:00 2026
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras,partition
b062a7a3-89b4-4a47-8e92-b9f41d6fe669,float,engine-temp-1,1775737385.880297,95.11550269934489,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
23cd7625-efad-43ea-9145-ef563250d9bf,float,speed-1,1775737386.876762,80.53791621505113,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
df8f65d4-5c73-45f3-907b-97ed789d75c9,float,engine-temp-1,1775737386.876762,94.91902755207941,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
7fcaf483-89cc-463b-bd15-05d8ff6816fe,float,speed-1,1775737387.8644192,79.89720481654449,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
3c4eb22e-130a-4b29-bb7f-eb58275d3062,float,engine-temp-1,1775737387.880088,95.02877317857558,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
ad37e2a1-8f70-461a-8a69-2554d19a3d0c,float,speed-1,1775737388.8770916,79.65508748295501,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
a5ca4d53-9cbf-40f8-acf6-82827de1e791,float,engine-temp-1,1775737388.8770916,94.94463442761173,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
58315319-7e35-432b-b301-fdd81cbe3f3f,float,speed-1,1775737389.870845,80.71968199486263,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
e31e2812-7ac5-4f8c-be46-f2534cc0394b,float,engine-temp-1,1775737389.870845,94.35281003896428,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
a6271653-6f38-4fb1-b4ff-37ceb87eec56,float,engine-temp-1,1775737390.865731,96.13705770154013,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
cba6df2c-c0a3-417d-acc6-c067b2d47d40,float,speed-1,1775737390.865731,79.95101200842808,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
50f4d3b9-8ed0-461e-9009-c1c440a2672e,float,engine-temp-1,1775737391.8756442,95.23772922667091,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
9ffd84df-53eb-4f44-8a8f-7c6d37ac6db9,float,speed-1,1775737391.8756442,80.41985400684234,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
f49fd7fe-427f-4855-a521-2c47c5a0e22e,float,speed-1,1775737392.878704,80.86524118940717,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
33e17dd2-11f9-439e-851a-0cffafd25535,float,engine-temp-1,1775737392.878704,95.47043564492304,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
ef822377-a06f-4bf2-964d-976271dfa747,float,speed-1,1775737393.8648322,79.8647676671944,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
4528f57b-f92f-4b47-a4e6-6630c7902a86,float,engine-temp-1,1775737393.8805108,95.42801147854391,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
06766548-8b80-4038-890c-69fd3c2d2dc5,float,speed-1,1775737394.8666499,80.16784340703299,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
476ded5c-45c0-4aa0-a412-21427289d999,float,engine-temp-1,1775737394.8666499,94.89463946398207,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
521f6673-250f-4c03-83f2-2f1a07383520,float,engine-temp-1,1775737395.8689694,95.16279983879,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
9e00f9eb-9870-4258-9bc5-174b47cd7be0,float,speed-1,1775737395.8689694,80.54364182863215,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
657c4b5c-13d2-43cc-9c9e-df72cb793675,float,speed-1,1775737397.8775635,79.94304270728598,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
948e6160-c274-4fa2-9a95-ab36b26e2b30,float,engine-temp-1,1775737397.87787,95.51909099696614,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
badfaf1c-a813-48d6-b21c-512a44218e79,float,speed-1,1775737398.8743181,80.63945683931372,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
6b388fb0-f44f-465e-a864-6d615114e2c1,float,engine-temp-1,1775737399.8655589,96.61219728014102,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
07f9cc54-8522-479c-ade9-cf860182ea61,float,speed-1,1775737399.8655589,80.54714951612189,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
b33ed464-f5a0-4a3f-879b-256990bd00df,float,speed-1,1775737400.8656046,79.71579356968596,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
e7d6b104-cbd3-4edb-8f4c-c6188ec81292,float,engine-temp-1,1775737400.8817594,95.36000638854138,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
d1fd2be5-4109-4a36-813b-2fadfd8a5069,float,engine-temp-1,1775737401.8678548,95.37222506712048,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
5b7720e1-9a57-4cb7-9d9b-e6b6284d5373,float,speed-1,1775737401.8678548,80.28197104839566,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
5d2796ec-77c0-4837-a39d-0e5709a86662,float,speed-1,1775737402.878895,79.39792435530468,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
f9dc57f7-f725-4609-8e81-c1a592b07b28,float,speed-1,1775737403.8696446,79.59956672387396,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
b5827fed-d78d-4c19-a03f-74cd389d39f2,float,engine-temp-1,1775737403.8696446,94.98110114251178,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
45d48113-1312-4587-8bac-230bf8d1d6c8,float,speed-1,1775737404.8659167,80.12332284373596,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
d66bf059-ee55-4934-a82b-c0ebc3893d3f,float,engine-temp-1,1775737404.8812213,95.35778994497659,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
0f344cc7-35c1-46de-9d8e-fb47a11f9b49,float,engine-temp-1,1775737405.871839,95.59290203638604,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
e12c740f-406a-4a2b-8645-7ac5acdf5214,float,speed-1,1775737406.875032,79.54725783754688,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
f76577c0-4453-4944-9226-7cf2d0950922,float,engine-temp-1,1775737406.875032,95.98588343367415,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
e78402fa-3db3-49e7-9f2b-dabe9b3f1e44,float,engine-temp-1,1775737407.878538,95.68346828932289,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
24afc171-1717-4790-8a7c-35a81e75bc91,float,speed-1,1775737407.878538,79.83324388196158,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
6f674753-741c-407c-ae50-52f3d275c5fa,float,engine-temp-1,1775737408.8665905,93.89475853145062,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
3abca643-7097-4223-a6dc-ee2986a62ace,float,speed-1,1775737408.8665905,79.71497639349053,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
bc8ebf57-b74a-4414-9cd4-3f17b27b1051,float,speed-1,1775737409.8708868,80.04474490424415,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
a65b58ca-f146-4bae-bf3a-303e36bbf326,float,engine-temp-1,1775737409.8708868,94.11792013279076,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
0dfbfaba-821b-41fb-b198-4014bd33a05d,float,engine-temp-1,1775737410.878688,94.96842083983279,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
09dedbcd-cc3f-455d-b380-851283bc635a,float,speed-1,1775737410.8790386,80.41593035989762,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
a0360ea5-1986-4009-a7dc-bcf32e51f397,float,speed-1,1775737411.8721497,79.52921613853606,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
3a3f2879-6a2e-4855-a7bf-f8945d8a302d,float,engine-temp-1,1775737411.8721497,94.19237619050762,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
84cd0b96-c96d-4dd3-9074-bf7b4c5c72c3,float,engine-temp-1,1775737412.879926,94.49984741562204,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
81b7fb78-5c1d-4cc0-8df8-fe25c71debaf,float,speed-1,1775737413.8780854,79.88327498148428,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
d29ab525-6cf8-4131-a799-ddaadb14be75,float,engine-temp-1,1775737413.8780854,96.7733207617093,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
df36cec4-974d-4746-8ca9-ecb82f741e00,float,speed-1,1775737414.8739798,78.8970405816821,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
bb778a01-ccdc-43cd-8310-f4b52cc90890,float,engine-temp-1,1775737414.8739798,95.37133228640086,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
8d0c4bf0-6a97-4786-826e-49a25edf5de6,float,engine-temp-1,1775737415.8789754,93.56858073859094,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
f83bb684-9685-4ec9-aea9-bfadddc8dd7b,float,speed-1,1775737415.8789754,80.10434654826446,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
97553f9f-2031-4152-a483-3ac1c91e4ae1,float,speed-1,1775737416.8695529,79.58072510592169,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
b6daa663-9980-409b-8995-8d708317e636,float,engine-temp-1,1775737416.8695529,94.45590688638437,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
b47e1899-fde8-42f6-909c-7f90469e6c16,float,engine-temp-1,1775737417.8687809,93.84923011805247,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
bd5e55a9-34cd-498d-94d1-e727f2377f77,float,speed-1,1775737417.869162,80.17060529497857,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
cd2adbab-1bf4-4c0f-a240-9aed51846894,float,speed-1,1775737418.86639,80.30939874470907,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
cd4f84d2-8017-4d71-a271-ccd5d530bf57,float,engine-temp-1,1775737418.86639,94.39318957350008,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
37af06c9-15c0-41e6-b963-e3597eaa7503,float,speed-1,1775737419.878592,80.05327607247587,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
832e64c8-317e-4c46-a7e5-54facdc64be6,float,engine-temp-1,1775737419.878592,93.0431835903743,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
da3a2be8-6e8c-4243-99f0-3b5342288368,float,speed-1,1775737420.8706343,80.41765882041156,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
37649b8b-5359-4bdd-986c-6c215fac0392,float,engine-temp-1,1775737420.8706343,95.12591052097268,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
267855a4-bf57-498c-8eaf-19d7c8f44a65,float,engine-temp-1,1775737421.873483,93.94233050310882,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
38ce50db-816d-4c83-9d64-67f5aad813d5,float,speed-1,1775737421.873483,80.1910140369251,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
80cead9d-15e3-4851-ad4c-7db33f553216,float,engine-temp-1,1775737422.8739717,93.36847241719856,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
d470f097-f8f8-4f0e-be0e-2f1c97c7316d,float,speed-1,1775737422.8739717,80.17438047063423,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
ed73b27e-efe5-4d1a-a79e-9aafa08e3908,float,speed-1,1775737423.8794832,79.90532915080063,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
d02384af-5069-4cb7-9734-f6b62542dff3,float,engine-temp-1,1775737423.8794832,96.1470171723688,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
c195ff5a-98c9-44d1-b3b5-78a06e765443,float,engine-temp-1,1775737424.8661182,94.02990349781254,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
70957d36-d2d9-4584-87ea-1a630e5971dc,float,speed-1,1775737424.8661182,78.72997397219181,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
c3fd2e88-7208-45dd-ab1c-99ee581deb48,float,speed-1,1775737425.8679624,80.365633167559,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
69278298-139f-43ff-9b16-95d100219830,float,engine-temp-1,1775737425.8679624,95.09554154813662,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
7423106c-f4a6-450d-9922-aa23a5b2bb03,float,speed-1,1775737426.8664076,80.10549840925323,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
45db91a5-551f-4f3d-aa72-6b16e1d261d2,float,engine-temp-1,1775737426.8664076,95.21956839379831,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
141384d7-e4b2-4aad-89c8-36b86fd12804,float,speed-1,1775737427.865177,80.75047110530284,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
87232041-d6d6-43f7-b9cb-a95e3b7804ad,float,engine-temp-1,1775737427.8803067,95.05359785515614,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
ac853332-f1f3-4196-8917-ab9a300dd766,float,speed-1,1775737428.8801327,80.27227027808149,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
a5eee185-1a93-4638-9664-85e7a18a263e,float,engine-temp-1,1775737428.8801327,96.2599881076461,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
61db68ba-e66e-4c8b-959b-c3dd82c46664,float,speed-1,1775737429.878982,79.78763025130434,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
bcb7e6f7-a43f-45d5-8c99-795f196f77a0,float,engine-temp-1,1775737429.878982,94.54572299770344,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
74f4728b-2a69-43ec-8330-406b185fef6e,float,speed-1,1775737430.873134,79.77152677990067,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
89c0dcfc-ca11-46ff-aab6-b0a29063b150,float,engine-temp-1,1775737430.873134,95.83990982209107,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
de58f546-300c-4d27-a8e2-ec08b3096641,float,engine-temp-1,1775737431.874005,95.81285734345133,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
97f811df-8333-4f7f-8cca-f40e8465542c,float,speed-1,1775737431.874005,79.91574867707062,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
934b5b38-387a-4f0b-92fa-99d31f5ada1e,float,speed-1,1775737432.8782659,79.51911451173314,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
900c093e-36a5-45a7-8a6c-4534bfb0edbe,float,engine-temp-1,1775737432.8782659,94.94704517640616,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
f4495be6-0792-42f2-90d5-1e8036f226b1,float,speed-1,1775737433.8656604,80.9669256858673,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
bc507722-e670-4f71-9ebf-7cf46310c548,float,engine-temp-1,1775737433.880922,93.71821135152047,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
a18436a6-b322-4dc1-8ac2-6f1e8c4e1f3c,float,engine-temp-1,1775737434.8728418,94.6420056049945,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
a9a61863-e3a3-4047-a888-148a52055983,float,speed-1,1775737434.8728418,79.58768998571016,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
a58a00f3-baf9-4c8b-be07-c4cdd142da5f,float,speed-1,1775737435.8727877,79.53983641677173,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
31f4d047-e10d-4116-aba7-b8463bde2efa,float,engine-temp-1,1775737435.8727877,96.35358670172965,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
e3d547ab-7376-43ed-9d2f-24551e3bc1cb,float,speed-1,1775737436.8690605,79.61907819281281,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
e9e950e1-844d-4438-9e2e-3aa4ea24c18c,float,engine-temp-1,1775737436.8690605,94.20383747220757,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
923f323c-8c91-43c6-9d6b-f7e9de032032,float,engine-temp-1,1775737437.8688974,93.6067159969991,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
8bdf97b7-5fa7-4143-bcd5-317054151374,float,speed-1,1775737437.8688974,79.45996697534147,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
c5132daa-7bfc-40dc-bead-6dd9f059a0cc,float,speed-1,1775737438.8657732,79.91174149505255,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
9ba73212-b593-48e2-a8c3-783c5bc462ca,float,engine-temp-1,1775737438.8662221,95.5183962468453,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
bf171b8f-2cea-4ab2-9095-f126cc82609a,float,engine-temp-1,1775737439.8699405,94.65133215449039,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
852a7fd0-9f61-4425-9e14-9904ae7a7847,float,speed-1,1775737439.8699405,80.21220982634996,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
3c5fff91-f070-4cf5-8a32-5bfacb8e1185,float,speed-1,1775737440.8738933,80.6884291456043,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
186c9a0e-eecd-4b21-82c2-c60012976d9a,float,engine-temp-1,1775737440.8738933,95.20714676473285,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
ce1673c6-c6d3-4b60-be24-4bc97048fbd3,float,speed-1,1775737441.8729362,80.35367832385799,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
1b2d808f-fe77-49ca-af6a-4a60bb307057,float,engine-temp-1,1775737442.8693304,95.97185828716087,1.0,validated,scalar,C,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
3258fbb9-220f-4947-b186-19dad39d55ad,float,speed-1,1775737442.8693304,80.73454330054068,1.0,validated,scalar,km/h,"{""health"": ""ideal"", ""belonging_main"": ""active"", ""belonging_sub"": ""full_role""}",observed.validated
