# Started Sun Apr 26 10:47:25 2026
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras,partition
6f6bad6c-c5fb-40ab-9386-1b5fa300ff78,float,engine-temp-1,1777214850.0133922,94.32422044924061,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
8c725677-4fdb-47c4-ba12-2c5daa165b97,float,speed-1,1777214850.014428,79.45315894508344,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
d2d8cb0e-f355-45c6-9165-ba37e4717935,float,engine-temp-1,1777214851.0100436,95.79905869575427,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
3a3045ab-c529-42fa-af24-23072ea93b53,float,speed-1,1777214851.0110521,79.13265161664843,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
4a56e7ba-0ccc-4842-8b03-11bbf680e1bd,float,speed-1,1777214852.0102205,80.20489178273235,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
1c6833b6-e418-4f29-9fba-59500672e8c7,float,engine-temp-1,1777214852.0102205,93.77453552892497,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
144576e4-ecc9-4845-baf1-350b16297f51,float,speed-1,1777214853.0220659,80.78444218656836,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
15a0744b-0431-42d1-8a28-58b61efc5be4,float,engine-temp-1,1777214853.025113,93.27576379386602,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
ada773e8-8004-4bcf-b872-fa4a275edebd,float,engine-temp-1,1777214854.0133045,95.76774815619345,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
3c54b884-e6a1-4f45-b250-b441aa0d2751,float,speed-1,1777214854.0133045,79.36619786445661,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
9ed98d2d-b1db-4d19-a7b2-9eb36b2337ec,float,speed-1,1777214855.0097332,80.17395819816656,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
6c5f2a54-6363-4a72-9f54-048ee3a5edca,float,engine-temp-1,1777214855.0097332,94.8245960004591,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
0d86c8d0-bf34-4a88-98f7-0f5b32f04bb4,float,speed-1,1777214856.0186846,79.86175867065643,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
e24a899d-8cdc-4ce7-aa1f-7cd68d6c1807,float,engine-temp-1,1777214856.0186846,96.34755932464103,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
b489e3b6-de25-41ed-86b2-c16021178ea3,float,engine-temp-1,1777214857.0164008,94.45729458656294,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
2446ef9b-2946-4924-9820-fd498a925775,float,speed-1,1777214857.0164008,79.45197700298864,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
05cd93b5-ecd2-4a4a-8024-e62f80309f80,float,engine-temp-1,1777214858.0181952,95.26964169927172,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
0c535b99-1da9-4395-bc4e-b026689e84d2,float,speed-1,1777214858.0181952,79.70374343750369,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
3c0811ec-113f-472d-a79a-c03fec88030d,float,engine-temp-1,1777214859.0165806,95.65163352490649,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
c5fc3689-b5a7-44f9-986b-97feb702acaf,float,speed-1,1777214859.0165806,80.13299032225444,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
ab60cc03-0afb-44ce-a258-7533fdc9bc72,float,engine-temp-1,1777214860.0194314,94.60735069918964,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
306f2df7-0e83-4699-9a9e-5c9afe4ec216,float,speed-1,1777214860.0194314,79.9360905001273,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
aa3a9296-529f-42f1-b497-0de8f4ddef8a,float,speed-1,1777214861.006115,80.08766871007157,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
c379d413-dfe4-4645-a019-f27e3a81b05c,float,engine-temp-1,1777214861.0217957,94.83585283556907,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
6a76a594-9563-43bf-a7e5-677364d30caf,float,engine-temp-1,1777214862.0080717,93.50483822388158,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
edb979f5-bdda-4d38-a5b5-9e019cdf032a,float,speed-1,1777214862.0080717,80.52731846241609,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
189b320b-ca20-41f9-a91f-d31b5487e266,float,engine-temp-1,1777214863.0126135,95.49442167974107,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
2edeee04-9873-4ae5-a787-5e3d5136f8f5,float,speed-1,1777214863.0126135,80.33966403548294,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
29d904a7-83b1-4ed9-af4e-be9384de75dc,float,speed-1,1777214864.007343,79.2923312730308,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
a9ce557e-66ba-4e27-8a79-d058218c3c57,float,engine-temp-1,1777214864.023097,94.0674046214377,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
4103b6e5-ba6c-43d4-804f-6059de0700d2,float,speed-1,1777214865.0064385,79.99876327468861,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
81aafde0-3ac6-4bfe-9301-1e86c8ee47ab,float,engine-temp-1,1777214865.0218396,95.43318341569596,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
683f87b8-6009-47e7-af18-51fc3f87c781,float,engine-temp-1,1777214866.011832,95.23160739534266,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
4b38625e-8c70-43d9-8d1f-87947b476334,float,speed-1,1777214866.011832,79.91637979161058,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
2404fced-7c4d-4718-96f3-41b365bf8a1b,float,engine-temp-1,1777214867.0147264,94.3660965299567,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
87ffe055-651b-4dec-b871-1a163212ae9a,float,speed-1,1777214867.0147264,80.11382484344924,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
ccd27ab1-f0d0-4f1d-8409-171e5eb3a38f,float,engine-temp-1,1777214868.0121958,94.00828618472502,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
492874ec-36cc-4148-a13c-fa5d485429dd,float,speed-1,1777214868.0121958,79.66294859681946,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
79ee8409-a29a-4caa-a2a6-74be42058e69,float,engine-temp-1,1777214869.0146956,94.51763691468567,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
1ba5452f-29e7-488c-9267-efd929c4e073,float,speed-1,1777214869.0152104,80.07397604151444,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
39dd56ec-d48b-45c0-9740-36fa5de4552c,float,speed-1,1777214870.0069616,81.05454722694509,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
1904207b-ced6-4745-8fa7-ea1ccb495084,float,engine-temp-1,1777214870.0226393,95.02851875107866,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
d2b4e0fa-3cf9-42e0-95a7-bccc8dd9f44b,float,speed-1,1777214871.01409,80.42456522575507,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
aa2abadc-e52a-452d-b460-6077690da6b0,float,engine-temp-1,1777214871.01409,94.71348549634119,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
49ad7e89-b2b2-4eb6-874b-731fa296ee3a,float,speed-1,1777214872.006155,80.68584284978515,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
b43ad9e6-f7b8-4cff-a3da-a21032c070e3,float,engine-temp-1,1777214872.0221903,95.71001849743043,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
2a9f20c3-2151-407d-8395-5a7d7025de9c,float,speed-1,1777214873.0118923,80.39763969489807,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
7a513153-bd21-46c3-94ff-5cd418a1350e,float,engine-temp-1,1777214873.0118923,96.8368826127792,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
cee4a247-6c54-4528-8b15-1a6e63ba671b,float,speed-1,1777214874.020547,79.59114451275853,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
f75ee3f2-8544-4d14-ac0c-7aa56ce47160,float,engine-temp-1,1777214874.020547,94.4816247030433,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
907ce0bd-30f6-40a7-a0fb-00c1fbe99d7e,float,engine-temp-1,1777214875.0092382,94.71029340420006,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
ccd1f097-d6d3-4a9a-885b-917ccac787a3,float,speed-1,1777214875.0092382,79.65045475189591,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
31b99079-b851-4d6d-8336-6a95ce8fac15,float,speed-1,1777214876.0142636,79.7975474972934,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
34ec4334-d7be-4393-920b-c783f9275ff2,float,engine-temp-1,1777214876.0142636,93.91527761179309,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
e60fe789-0780-4237-89db-ade9846aa918,float,engine-temp-1,1777214877.0190833,94.33190095425155,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
9f6258e1-557a-4d52-bbf5-0bda9cbf3a9c,float,speed-1,1777214877.0190833,80.20516791146822,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
56b557c0-8048-432c-b060-8f0a607e4d29,float,speed-1,1777214878.0076284,80.02372357428952,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
50b41eea-6847-4fa1-93e8-4b4aab6aee41,float,engine-temp-1,1777214878.0237086,96.97559624924128,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
ca717392-06df-44d5-98f1-961d4127ba22,float,engine-temp-1,1777214879.0122032,93.84670043718599,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
3f713d6d-db14-42c7-be79-bba6e95a08ec,float,speed-1,1777214879.0122032,79.69242639406049,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
6b7984f3-eb8d-41d6-b9d7-50778b4de400,float,engine-temp-1,1777214880.0129454,94.74086431427284,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
124622b0-8564-4416-abd4-d59a8eb06816,float,speed-1,1777214880.0129454,80.13681566622098,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
60f6661d-156c-4391-9ba5-e52b1c76e045,float,speed-1,1777214881.01342,80.53686576707544,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
d0d789f8-3dc9-4b8a-aae9-f6099c110ad6,float,engine-temp-1,1777214881.01342,93.66856992534711,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
6cd18a82-0ae7-42d3-b97c-8221be3729d1,float,engine-temp-1,1777214882.0137272,94.64838551261867,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
b00bd93f-da29-4acd-a638-d6595b22c962,float,speed-1,1777214882.0137272,80.25775817254971,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
761406f1-e3e4-443d-bdd6-d6e625b2ac62,float,speed-1,1777214883.0125413,80.16454516951806,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
3234aa20-3810-44ce-a01a-a4df1a15b4e2,float,engine-temp-1,1777214883.0125413,96.69738512166607,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
f59d993c-232b-4e2a-929a-39d3080af3df,float,speed-1,1777214884.0204678,80.81277657377814,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
fa799323-b754-4ec2-96d2-28943ac22200,float,engine-temp-1,1777214884.0204678,95.29113999243205,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
d3adf1fc-9a39-470f-a013-ea139a250f0d,float,engine-temp-1,1777214885.0201433,96.38078785984158,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
621d1231-5463-48ca-8aa7-bf198c05d709,float,speed-1,1777214885.0201433,79.27390031655266,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
f9c9f1de-da2c-4f76-a86e-43fc9b82f067,float,engine-temp-1,1777214886.018299,94.90265228087445,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
f9da9a05-603e-4a7d-b11c-f6bba8d2bdb8,float,speed-1,1777214886.0193148,81.13448700699362,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
7773c551-04d2-4548-b20b-07d1ac71a26f,float,speed-1,1777214887.0207646,79.67767629763166,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
3db4c466-0aa1-4073-a481-184c59118361,float,engine-temp-1,1777214887.0207646,95.0776373189059,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
a0f6ddd8-b41e-4ab4-a608-5f66aa4b4ba7,float,speed-1,1777214888.0194788,79.5231998477401,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
05f684f6-e1e6-401c-b2e6-adbc35757433,float,engine-temp-1,1777214888.0194788,94.16861111116131,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
63d20f31-f40a-4ccb-92ae-8b4907efe553,float,speed-1,1777214889.0071042,79.51380976919963,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
8e4d1e3d-bd0c-44e4-926b-abcc040ffa08,float,engine-temp-1,1777214889.0224378,94.70256595124805,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
1eed3815-879e-42f8-9b7b-7d0effdc73b7,float,engine-temp-1,1777214890.01559,94.09221599113664,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
f03c8fa0-a823-4103-be92-f8be5e614993,float,speed-1,1777214890.01559,79.86443026934064,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
674ae8a7-0131-4074-9252-10777d4efbde,float,engine-temp-1,1777214891.0196686,94.36301211206658,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
0d0bcde1-c4cf-47d6-b398-4e2d989e75ef,float,speed-1,1777214891.0196686,79.56150330299513,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
89a07fcf-13b2-45e2-9dce-4a778339dff9,float,engine-temp-1,1777214892.0099375,94.99230209910142,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
f6eaa6c3-d632-492e-9683-a8b486a19683,float,speed-1,1777214892.0099375,80.24762957516577,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
aaa0f84f-f075-4a11-8433-2773de20e28a,float,engine-temp-1,1777214893.0121477,95.64092571725826,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
5d3c95e6-c680-4c2c-8631-5a74df1f1a6b,float,speed-1,1777214893.0161443,79.32207860490492,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
97c591b5-4d3e-48d1-bae1-b1bb365fbae5,float,engine-temp-1,1777214894.0117314,95.86543312841026,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
c86f0d85-3c42-4aff-aea8-671ff5d60a77,float,speed-1,1777214894.0117314,79.89264149401235,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
0204de5e-efb3-4387-a20a-747febf58dd7,float,speed-1,1777214895.021281,79.91718587904978,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
b958cbeb-f193-436c-9a46-38d6f52e0520,float,engine-temp-1,1777214895.021281,94.79791453435068,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
7a0e494b-bf84-42d3-8ac4-a29a7519b9ba,float,speed-1,1777214896.008537,79.8680990376663,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
2e97a87b-ce90-480d-bd5f-b97ab0826fcd,float,engine-temp-1,1777214896.0240777,93.59500667184759,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
fd58b9de-ee2c-48b6-bc6f-040a4036d428,float,engine-temp-1,1777214897.014141,95.25229666799453,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
e09e14a0-5402-4769-8c45-9e7b563fe69a,float,speed-1,1777214897.0156982,80.40176332177916,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
8cd305a3-57fa-4290-a412-4cc7fc87d32e,float,engine-temp-1,1777214898.0166156,93.62708746873315,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
fbe7c2b0-40c5-41e5-bd83-6dd66572c90a,float,speed-1,1777214898.0196333,79.21146376329723,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
b3e15eb9-c1d8-40ae-88d1-a488408536ac,float,engine-temp-1,1777214899.0198095,93.73088651820912,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
c237875a-16e6-4fdf-a666-af03446c4031,float,speed-1,1777214899.0208237,79.6054176782772,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
a622a8d8-9ccb-456f-90c5-461246ad7df1,float,engine-temp-1,1777214900.0099525,95.18210886231859,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
8f6d446c-7c29-41d4-8fea-aae13aeff5d2,float,speed-1,1777214900.0099525,79.68089356139697,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
9bbcd809-ee00-4fde-b742-c73024f0eea6,float,engine-temp-1,1777214901.0121484,94.61451951272515,1.0,validated,scalar,C,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
d244d4a2-3ead-4f4b-92bf-e3eaa683cbf8,float,speed-1,1777214901.0121484,79.72694820588443,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
d73414b0-4b1b-4ab1-8e7c-d9601def6168,float,speed-1,1777214902.0203817,80.77330149922321,1.0,validated,scalar,km/h,"{""health"": ""erroneous"", ""belonging_main"": ""active"", ""belonging_sub"": ""restricted_role""}",observed.validated
