# Started Wed Oct 15 19:23:27 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
speed-1,speed-1_9,1760570614.2010033,1760570614.2010033,1760570614.2010033,float,km/h,0.0,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_7,1760570614.2010033,1760570614.2010033,1760570614.2010033,float,%,49.626531865839375,source,49.57803776848773,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_9,1760570614.2010033,1760570614.2010033,1760570614.2010033,float,km/h,0.0,source,-0.15578661290702892,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_11,1760570614.8864427,1760570614.8864427,1760570614.8864427,float,C,80.03993049641622,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_11,1760570614.8864427,1760570614.8864427,1760570614.8864427,float,C,80.03993049641622,source,79.4745425936383,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_10,None,1760570615.2004066,1760570615.1927412,float,km/h,-1.586377082578627,missing,-1.586377082578627,KalmanFilter,0.7902717752954987,True,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_8,1760570615.4516675,1760570615.4516675,1760570615.4516675,float,%,49.46560063837185,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_8,1760570615.4516675,1760570615.4516675,1760570615.4516675,float,%,49.46560063837185,source,49.54577154379799,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_12,None,1760570615.777712,1760570615.7637274,float,C,79.72468630472757,missing,79.72468630472757,KalmanFilter,0.8837518584741632,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_11,1760570616.1978724,1760570616.1978724,1760570616.1978724,float,km/h,2.6065296284220385,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_11,1760570616.1978724,1760570616.1978724,1760570616.1978724,float,km/h,2.6065296284220385,source,0.8915165888447039,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_13,1760570616.6676052,1760570616.6676052,1760570616.6676052,float,C,80.41014090100653,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_13,1760570616.6676052,1760570616.6676052,1760570616.6676052,float,C,80.41014090100653,source,80.22564967171265,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_9,1760570616.699132,1760570616.699132,1760570616.699132,float,%,49.1265124368868,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_9,1760570616.699132,1760570616.699132,1760570616.699132,float,%,49.1265124368868,source,49.428264748735025,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_12,1760570617.197906,1760570617.197906,1760570617.197906,float,km/h,4.1262755146862276,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_12,1760570617.197906,1760570617.197906,1760570617.197906,float,km/h,4.1262755146862276,source,2.442852304608932,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_14,1760570617.5593607,1760570617.5593607,1760570617.5593607,float,C,82.22363732576007,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_14,1760570617.5593607,1760570617.5593607,1760570617.5593607,float,C,82.22363732576007,source,81.359939861106,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_10,None,1760570617.9500618,1760570617.943726,float,%,49.425526838385274,missing,49.425526838385274,KalmanFilter,0.9630665596312403,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_13,None,1760570618.1998482,1760570618.1927412,float,km/h,1.8708800439526847,missing,1.8708800439526847,KalmanFilter,0.7866386514764109,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_15,None,1760570618.434533,1760570618.4337277,float,C,81.68822613609451,missing,81.68822613609451,KalmanFilter,0.8789489673154609,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_14,1760570619.2022586,1760570619.2022586,1760570619.2022586,float,km/h,0.0,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_11,1760570619.2022586,1760570619.2022586,1760570619.2022586,float,%,48.63271613450312,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_14,1760570619.2022586,1760570619.2022586,1760570619.2022586,float,km/h,0.0,source,0.39914458561235633,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_11,1760570619.2022586,1760570619.2022586,1760570619.2022586,float,%,48.63271613450312,source,49.16233536594558,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_16,1760570619.3267357,1760570619.3267357,1760570619.3267357,float,C,79.18296396342105,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_16,1760570619.3267357,1760570619.3267357,1760570619.3267357,float,C,79.18296396342105,source,80.3696425424049,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_15,1760570620.1993542,1760570620.1993542,1760570620.1993542,float,km/h,0.0,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_15,1760570620.1993542,1760570620.1993542,1760570620.1993542,float,km/h,0.0,source,-0.08906319743578348,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_17,1760570620.2151625,1760570620.2151625,1760570620.2151625,float,C,78.00251462471545,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_17,1760570620.2151625,1760570620.2151625,1760570620.2151625,float,C,78.00251462471545,source,79.29529496409678,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_12,1760570620.4485629,1760570620.4485629,1760570620.4485629,float,%,48.420038699577354,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_12,1760570620.4485629,1760570620.4485629,1760570620.4485629,float,%,48.420038699577354,source,48.9329636669544,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_18,1760570621.119684,1760570621.119684,1760570621.119684,float,C,77.90120826863117,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_18,1760570621.119684,1760570621.119684,1760570621.119684,float,C,77.90120826863117,source,78.70554774455098,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_16,1760570621.1979678,1760570621.1979678,1760570621.1979678,float,km/h,0.0,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_16,1760570621.1979678,1760570621.1979678,1760570621.1979678,float,km/h,0.0,source,-0.27719083634430147,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_13,1760570621.695591,1760570621.695591,1760570621.695591,float,%,47.99497537370628,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_13,1760570621.695591,1760570621.695591,1760570621.695591,float,%,47.99497537370628,source,48.65448260379718,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_19,1760570622.0069568,1760570622.0069568,1760570622.0069568,float,C,79.34815293846994,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_19,1760570622.0069568,1760570622.0069568,1760570622.0069568,float,C,79.34815293846994,source,79.06787190775988,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_17,1760570622.2085643,1760570622.2085643,1760570622.2085643,float,km/h,3.0133728331269007,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_17,1760570622.2085643,1760570622.2085643,1760570622.2085643,float,km/h,3.0133728331269007,source,1.4132770655620628,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_20,1760570622.8972719,1760570622.8972719,1760570622.8972719,float,C,79.06467954522249,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_20,1760570622.8972719,1760570622.8972719,1760570622.8972719,float,C,79.06467954522249,source,79.13235139739088,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_14,1760570622.9595306,1760570622.9595306,1760570622.9595306,float,%,47.69549147218027,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_14,1760570622.9595306,1760570622.9595306,1760570622.9595306,float,%,47.69549147218027,source,48.37424365341592,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_18,1760570623.2087781,1760570623.2087781,1760570623.2087781,float,km/h,4.612162592497225,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_18,1760570623.2087781,1760570623.2087781,1760570623.2087781,float,km/h,4.612162592497225,source,3.2043127627355883,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_21,1760570623.7846112,1760570623.7846112,1760570623.7846112,float,C,82.49344615778435,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_21,1760570623.7846112,1760570623.7846112,1760570623.7846112,float,C,82.49344615778435,source,80.78827985638783,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_19,1760570624.2030559,1760570624.2030559,1760570624.2030559,float,km/h,4.13921501359734,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_15,1760570624.2030559,1760570624.2030559,1760570624.2030559,float,%,48.05641941605093,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_19,1760570624.2030559,1760570624.2030559,1760570624.2030559,float,km/h,4.13921501359734,source,3.8383945509442183,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_15,1760570624.2030559,1760570624.2030559,1760570624.2030559,float,%,48.05641941605093,source,48.27569593263906,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_22,1760570624.6709728,1760570624.6709728,1760570624.6709728,float,C,83.10247587144065,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_22,1760570624.6709728,1760570624.6709728,1760570624.6709728,float,C,83.10247587144065,source,82.00532543307135,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_20,1760570625.2015607,1760570625.2015607,1760570625.2015607,float,km/h,5.397227239964136,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_20,1760570625.2015607,1760570625.2015607,1760570625.2015607,float,km/h,5.397227239964136,source,4.88845355170602,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_16,1760570625.454505,1760570625.454505,1760570625.454505,float,%,47.667119574231265,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_16,1760570625.454505,1760570625.454505,1760570625.454505,float,%,47.667119574231265,source,48.09579142388655,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_23,1760570625.5639923,1760570625.5639923,1760570625.5639923,float,C,83.82471149729187,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_23,1760570625.5639923,1760570625.5639923,1760570625.5639923,float,C,83.82471149729187,source,83.02674226890925,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_21,1760570626.206311,1760570626.206311,1760570626.206311,float,km/h,5.023930035038848,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_21,1760570626.206311,1760570626.206311,1760570626.206311,float,km/h,5.023930035038848,source,5.193670771190374,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_24,1760570626.4550273,1760570626.4550273,1760570626.4550273,float,C,83.51804340879978,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_24,1760570626.4550273,1760570626.4550273,1760570626.4550273,float,C,83.51804340879978,source,83.44731384628591,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_17,1760570626.7054505,1760570626.7054505,1760570626.7054505,float,%,48.135217781016735,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_17,1760570626.7054505,1760570626.7054505,1760570626.7054505,float,%,48.135217781016735,source,48.095768164646614,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_22,1760570627.2068577,1760570627.2068577,1760570627.2068577,float,km/h,5.154223409057112,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_22,1760570627.2068577,1760570627.2068577,1760570627.2068577,float,km/h,5.154223409057112,source,5.41611256215517,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_25,1760570627.3486345,1760570627.3486345,1760570627.3486345,float,C,80.9591408341075,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_25,1760570627.3486345,1760570627.3486345,1760570627.3486345,float,C,80.9591408341075,source,82.45600667480122,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_18,1760570627.958334,1760570627.958334,1760570627.958334,float,%,48.158338790091285,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_18,1760570627.958334,1760570627.958334,1760570627.958334,float,%,48.158338790091285,source,48.102256691014276,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_23,None,1760570628.1934443,1760570628.1927412,float,km/h,6.017711244194169,missing,6.017711244194169,KalmanFilter,0.7855123832154893,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_26,1760570628.2398424,1760570628.2398424,1760570628.2398424,float,C,82.89785028336182,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_26,1760570628.2398424,1760570628.2398424,1760570628.2398424,float,C,82.89785028336182,source,82.80994631816017,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_27,1760570629.1277344,1760570629.1277344,1760570629.1277344,float,C,86.02278871217824,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_27,1760570629.1277344,1760570629.1277344,1760570629.1277344,float,C,86.02278871217824,source,84.48984846372771,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_24,1760570629.2052243,1760570629.2052243,1760570629.2052243,float,km/h,3.4362189781607553,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_19,1760570629.205979,1760570629.205979,1760570629.205979,float,%,48.10420974109084,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_24,1760570629.2052243,1760570629.2052243,1760570629.2052243,float,km/h,3.4362189781607553,source,4.389809145726396,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_19,1760570629.205979,1760570629.205979,1760570629.205979,float,%,48.10420974109084,source,48.092028313097316,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_28,1760570630.0067883,1760570630.0067883,1760570630.0067883,float,C,85.99401623505815,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_28,1760570630.0067883,1760570630.0067883,1760570630.0067883,float,C,85.99401623505815,source,85.41215946507639,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_25,1760570630.1938353,1760570630.1938353,1760570630.1938353,float,km/h,12.070007428292179,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_25,1760570630.1938353,1760570630.1938353,1760570630.1938353,float,km/h,12.070007428292179,source,9.195050879808653,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_20,1760570630.4450786,1760570630.4450786,1760570630.4450786,float,%,48.03520905216697,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_20,1760570630.4450786,1760570630.4450786,1760570630.4450786,float,%,48.03520905216697,source,48.065495482016715,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_29,1760570630.8969269,1760570630.8969269,1760570630.8969269,float,C,84.88680176201089,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_29,1760570630.8969269,1760570630.8969269,1760570630.8969269,float,C,84.88680176201089,source,85.39010538529648,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_26,1760570631.194923,1760570631.194923,1760570631.194923,float,km/h,15.752535699069565,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_26,1760570631.194923,1760570631.194923,1760570631.194923,float,km/h,15.752535699069565,source,13.485275353540409,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_21,None,1760570631.7080972,1760570631.693726,float,%,48.05047940666877,missing,48.05047940666877,KalmanFilter,0.962967720800292,True,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_30,1760570631.7864838,1760570631.7864838,1760570631.7864838,float,C,83.12283901385757,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_30,1760570631.7864838,1760570631.7864838,1760570631.7864838,float,C,83.12283901385757,source,84.52109783496685,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_27,1760570632.2068923,1760570632.2068923,1760570632.2068923,float,km/h,22.549788579561593,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_27,1760570632.2068923,1760570632.2068923,1760570632.2068923,float,km/h,22.549788579561593,source,19.441528934521298,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_31,1760570632.6891382,1760570632.6891382,1760570632.6891382,float,C,85.0338852598423,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_31,1760570632.6891382,1760570632.6891382,1760570632.6891382,float,C,85.0338852598423,source,84.93297319644361,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_22,1760570632.9530742,1760570632.9530742,1760570632.9530742,float,%,48.450489451138665,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_22,1760570632.9530742,1760570632.9530742,1760570632.9530742,float,%,48.450489451138665,source,48.172601605669854,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_28,1760570633.2041204,1760570633.2041204,1760570633.2041204,float,km/h,22.435339161081224,source,None,None,None,None,observed,SimulatedStream,{}
