# Started Wed Oct 15 18:50:42 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
engine-temp-1,engine-temp-1_3,1760568642.792266,1760568642.792266,1760568642.792266,float,C,76.91974565110748,source,75.19746247312204,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_2,1760568642.9786108,1760568642.9786108,1760568642.9786108,float,%,50.09445069101177,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_2,1760568642.9786108,1760568642.9786108,1760568642.9786108,float,%,50.09445069101177,source,50.36530369375973,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_3,1760568643.227406,1760568643.227406,1760568643.227406,float,km/h,23.821734053943565,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_3,1760568643.227406,1760568643.227406,1760568643.227406,float,km/h,23.821734053943565,source,22.039380300831795,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_4,None,1760568643.679263,1760568643.6712317,float,C,75.24147318483547,missing,75.24147318483547,KalmanFilter,0.8867334987045532,True,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_3,1760568644.2237678,1760568644.2237678,1760568644.2237678,float,%,49.95722798172053,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_4,1760568644.2237678,1760568644.2237678,1760568644.2237678,float,km/h,26.141106130387186,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_3,1760568644.2237678,1760568644.2237678,1760568644.2237678,float,%,49.95722798172053,source,50.232715465837195,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_4,1760568644.2237678,1760568644.2237678,1760568644.2237678,float,km/h,26.141106130387186,source,23.928396081210433,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_5,1760568644.5674157,1760568644.5674157,1760568644.5674157,float,C,79.36281173015234,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_5,1760568644.5674157,1760568644.5674157,1760568644.5674157,float,C,79.36281173015234,source,77.57622332639127,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_5,1760568645.2209122,1760568645.2209122,1760568645.2209122,float,km/h,31.994971541175687,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_5,1760568645.2209122,1760568645.2209122,1760568645.2209122,float,km/h,31.994971541175687,source,28.147172405833253,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_6,1760568645.4556968,1760568645.4556968,1760568645.4556968,float,C,77.17069331242001,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_6,1760568645.4556968,1760568645.4556968,1760568645.4556968,float,C,77.17069331242001,source,77.45364830549305,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_4,1760568645.4870343,1760568645.4870343,1760568645.4870343,float,%,49.49159052658097,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_4,1760568645.4870343,1760568645.4870343,1760568645.4870343,float,%,49.49159052658097,source,50.00992077663707,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_6,1760568646.2250364,1760568646.2250364,1760568646.2250364,float,km/h,35.970740613308564,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_6,1760568646.2250364,1760568646.2250364,1760568646.2250364,float,km/h,35.970740613308564,source,32.48982896216897,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_7,1760568646.3497484,1760568646.3497484,1760568646.3497484,float,C,78.68676474578714,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_7,1760568646.3497484,1760568646.3497484,1760568646.3497484,float,C,78.68676474578714,source,78.10946558637318,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_5,1760568646.7243357,1760568646.7243357,1760568646.7243357,float,%,49.60516305235949,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_5,1760568646.7243357,1760568646.7243357,1760568646.7243357,float,%,49.60516305235949,source,49.891873241282156,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
