# Started Wed Oct 15 18:51:17 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
speed-1,speed-1_14,1760568689.0907795,1760568689.0907795,1760568689.0907795,float,km/h,22.16052739285676,source,20.075428455832757,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_11,1760568689.0907795,1760568689.0907795,1760568689.0907795,float,%,49.145067353597774,source,49.44172999515837,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_16,1760568689.211879,1760568689.211879,1760568689.211879,float,C,76.99045009810024,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_16,1760568689.211879,1760568689.211879,1760568689.211879,float,C,76.99045009810024,source,76.63161479549736,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_15,1760568690.0838697,1760568690.0838697,1760568690.0838697,float,km/h,25.669093742038942,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_15,1760568690.0838697,1760568690.0838697,1760568690.0838697,float,km/h,25.669093742038942,source,23.510740155924317,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_17,1760568690.1122003,1760568690.1122003,1760568690.1122003,float,C,79.41010489544344,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_17,1760568690.1122003,1760568690.1122003,1760568690.1122003,float,C,79.41010489544344,source,78.01692406923459,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_12,1760568690.3369904,1760568690.3369904,1760568690.3369904,float,%,49.247225319138565,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_12,1760568690.3369904,1760568690.3369904,1760568690.3369904,float,%,49.247225319138565,source,49.378641846855075,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_18,1760568691.0006142,1760568691.0006142,1760568691.0006142,float,C,78.28286564943735,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_18,1760568691.0006142,1760568691.0006142,1760568691.0006142,float,C,78.28286564943735,source,78.23975816046853,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_16,1760568691.0868163,1760568691.0868163,1760568691.0868163,float,km/h,29.713843958553646,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_16,1760568691.0868163,1760568691.0868163,1760568691.0868163,float,km/h,29.713843958553646,source,27.404692642554156,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_13,1760568691.590286,1760568691.590286,1760568691.590286,float,%,49.39938291410166,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_13,1760568691.590286,1760568691.590286,1760568691.590286,float,%,49.39938291410166,source,49.38054377305237,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_19,1760568691.895164,1760568691.895164,1760568691.895164,float,C,78.88271039270535,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_19,1760568691.895164,1760568691.895164,1760568691.895164,float,C,78.88271039270535,source,78.64465343326599,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_17,1760568692.0882437,1760568692.0882437,1760568692.0882437,float,km/h,27.529277103829084,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_17,1760568692.0882437,1760568692.0882437,1760568692.0882437,float,km/h,27.529277103829084,source,28.01061551330336,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_20,1760568692.7788107,1760568692.7788107,1760568692.7788107,float,C,79.07740486345989,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_20,1760568692.7788107,1760568692.7788107,1760568692.7788107,float,C,79.07740486345989,source,78.96025656797502,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_14,1760568692.8348982,1760568692.8348982,1760568692.8348982,float,%,49.20118418102496,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_14,1760568692.8348982,1760568692.8348982,1760568692.8348982,float,%,49.20118418102496,source,49.325299889275925,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_18,1760568693.0823119,1760568693.0823119,1760568693.0823119,float,km/h,21.89309096045486,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_18,1760568693.0823119,1760568693.0823119,1760568693.0823119,float,km/h,21.89309096045486,source,25.0266992912831,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_21,1760568693.6682444,1760568693.6682444,1760568693.6682444,float,C,78.29751281477502,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_21,1760568693.6682444,1760568693.6682444,1760568693.6682444,float,C,78.29751281477502,source,78.76374366439897,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_19,1760568694.0904703,1760568694.0904703,1760568694.0904703,float,km/h,19.82924985609625,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_15,1760568694.0904703,1760568694.0904703,1760568694.0904703,float,%,49.12055805492379,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_19,1760568694.0904703,1760568694.0904703,1760568694.0904703,float,km/h,19.82924985609625,source,22.338026852947422,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_15,1760568694.0904703,1760568694.0904703,1760568694.0904703,float,%,49.12055805492379,source,49.263187016830805,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_22,1760568694.5588224,1760568694.5588224,1760568694.5588224,float,C,78.12480193040787,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_22,1760568694.5588224,1760568694.5588224,1760568694.5588224,float,C,78.12480193040787,source,78.56553110061759,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_20,1760568695.08474,1760568695.08474,1760568695.08474,float,km/h,24.28303645982737,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_20,1760568695.08474,1760568695.08474,1760568695.08474,float,km/h,24.28303645982737,source,23.570386596607413,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_16,1760568695.334176,1760568695.334176,1760568695.334176,float,%,48.92106398360345,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_16,1760568695.334176,1760568695.334176,1760568695.334176,float,%,48.92106398360345,source,49.162641640860116,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_23,1760568695.4453177,1760568695.4453177,1760568695.4453177,float,C,76.36891228188706,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_23,1760568695.4453177,1760568695.4453177,1760568695.4453177,float,C,76.36891228188706,source,77.61513915297185,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_21,1760568696.0896888,1760568696.0896888,1760568696.0896888,float,km/h,26.824975872865977,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_21,1760568696.0896888,1760568696.0896888,1760568696.0896888,float,km/h,26.824975872865977,source,25.63627912723755,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_24,1760568696.3398702,1760568696.3398702,1760568696.3398702,float,C,76.07218612123623,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_24,1760568696.3398702,1760568696.3398702,1760568696.3398702,float,C,76.07218612123623,source,76.93391461020754,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_17,1760568696.5861695,1760568696.5861695,1760568696.5861695,float,%,49.00237070714007,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_17,1760568696.5861695,1760568696.5861695,1760568696.5861695,float,%,49.00237070714007,source,49.1123966685658,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_22,1760568697.0841227,1760568697.0841227,1760568697.0841227,float,km/h,24.252033330191928,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_22,1760568697.0841227,1760568697.0841227,1760568697.0841227,float,km/h,24.252033330191928,source,25.149718139988344,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_25,1760568697.2346194,1760568697.2346194,1760568697.2346194,float,C,74.94433047777756,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_25,1760568697.2346194,1760568697.2346194,1760568697.2346194,float,C,74.94433047777756,source,76.01065283083523,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_18,1760568697.8358934,1760568697.8358934,1760568697.8358934,float,%,48.609184307741984,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_18,1760568697.8358934,1760568697.8358934,1760568697.8358934,float,%,48.609184307741984,source,48.96654055697086,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_23,1760568698.0909019,1760568698.0909019,1760568698.0909019,float,km/h,24.110406351691683,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_23,1760568698.0909019,1760568698.0909019,1760568698.0909019,float,km/h,24.110406351691683,source,24.806043837985932,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_26,1760568698.1157079,1760568698.1157079,1760568698.1157079,float,C,77.72650232633073,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_26,1760568698.1157079,1760568698.1157079,1760568698.1157079,float,C,77.72650232633073,source,76.8141177933521,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
